timestamp_utc,hour,day,month,year,day_of_week,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,om_pm2_5,om_pm10,om_co,om_no2,om_so2,om_o3,om_us_aqi,pm25_source_diff,pm25_source_diff_pct,aqi_change_rate,pm25_change_rate
2026-05-08T15:00:00+00:00,15,8,5,2026,4,3,95.15,0,0.1,51.02,0.35,14.88,57.69,0,,,,,,,,,,0.0,0.15
2026-05-08T16:00:00+00:00,16,8,5,2026,4,3,95.26,0,0.1,51.16,0.35,15.01,58.1,0,,,,,,,,,,0.0,0.13
2026-05-08T17:00:00+00:00,17,8,5,2026,4,3,95.45,0,0.09,50.91,0.35,15.19,58.87,0,,,,,,,,,,0.0,0.18
2026-05-08T18:00:00+00:00,18,8,5,2026,4,3,95.59,0,0.09,50.55,0.35,15.37,59.77,0,,,,,,,,,,0.0,0.18
2026-05-08T19:00:00+00:00,19,8,5,2026,4,3,95.7,0,0.09,50.29,0.35,15.49,60.49,0,,,,,,,,,,0.0,0.12
2026-05-08T20:00:00+00:00,20,8,5,2026,4,3,95.7,0,0.08,50.44,0.35,15.57,61.08,0,,,,,,,,,,0.0,0.08
2026-05-08T21:00:00+00:00,21,8,5,2026,4,3,95.65,0,0.08,51.1,0.34,15.6,61.65,0,,,,,,,,,,0.0,0.03
2026-05-08T22:00:00+00:00,22,8,5,2026,4,3,95.61,0,0.08,52.42,0.33,15.64,62.37,0,,,,,,,,,,0.0,0.04
2026-05-08T23:00:00+00:00,23,8,5,2026,4,3,95.48,0,0.08,53.96,0.32,15.74,63.31,0,,,,,,,,,,0.0,0.1
2026-05-09T00:00:00+00:00,0,9,5,2026,5,3,95.53,0,0.07,55.62,0.31,15.86,64.6,0,,,,,,,,,,0.0,0.12
2026-05-09T01:00:00+00:00,1,9,5,2026,5,3,95.58,0,0.07,57.22,0.3,16.01,65.94,0,,,,,,,,,,0.0,0.15
2026-05-09T02:00:00+00:00,2,9,5,2026,5,3,95.57,0,0.08,58.46,0.29,16.11,67.04,0,,,,,,,,,,0.0,0.1
2026-05-09T03:00:00+00:00,3,9,5,2026,5,3,95.59,0.01,0.08,59.26,0.28,16.14,67.6,0,,,,,,,,,,0.0,0.03
2026-05-09T04:00:00+00:00,4,9,5,2026,5,3,95.18,0.01,0.07,59.5,0.27,16,67.42,0,,,,,,,,,,0.0,-0.14
2026-05-09T05:00:00+00:00,5,9,5,2026,5,3,94.86,0.01,0.05,59.39,0.26,15.84,66.83,0,,,,,,,,,,0.0,-0.16
2026-05-09T06:00:00+00:00,6,9,5,2026,5,3,94.57,0.01,0.05,58.72,0.25,15.6,65.6,0,,,,,,,,,,0.0,-0.24
2026-05-09T07:00:00+00:00,7,9,5,2026,5,3,94.1,0.01,0.04,57.62,0.25,15.3,63.93,0,,,,,,,,,,0.0,-0.3
2026-05-09T08:00:00+00:00,8,9,5,2026,5,3,93.57,0.01,0.04,56.26,0.25,15,62.06,0,,,,,,,,,,0.0,-0.3
2026-05-09T09:00:00+00:00,9,9,5,2026,5,3,93.16,0.01,0.04,55.14,0.25,14.76,60.18,0,,,,,,,,,,0.0,-0.24
2026-05-09T10:00:00+00:00,10,9,5,2026,5,3,93.17,0.01,0.04,54.67,0.26,14.59,58.25,0,,,,,,,,,,0.0,-0.17
2026-05-09T11:00:00+00:00,11,9,5,2026,5,3,92.88,0.01,0.04,54.22,0.27,14.42,55.89,0,,,,,,,,,,0.0,-0.17
2026-05-09T12:00:00+00:00,12,9,5,2026,5,3,92.77,0.01,0.05,54.42,0.28,14.27,53.94,0,,,,,,,,,,0.0,-0.15
2026-05-09T13:00:00+00:00,13,9,5,2026,5,3,93.03,0.01,0.06,55.4,0.28,14.17,52.61,0,,,,,,,,,,0.0,-0.1
2026-05-09T14:00:00+00:00,14,9,5,2026,5,3,93.36,0,0.07,56.6,0.29,14.07,51.41,0,,,,,,,,,,0.0,-0.1
2026-05-09T15:00:00+00:00,15,9,5,2026,5,3,93.61,0,0.08,58.03,0.29,14.01,50.62,0,,,,,,,,,,0.0,-0.06
2026-05-09T16:00:00+00:00,16,9,5,2026,5,3,93.65,0,0.08,59.28,0.28,13.98,50.3,0,,,,,,,,,,0.0,-0.03
2026-05-09T17:00:00+00:00,17,9,5,2026,5,3,93.92,0,0.08,60.6,0.28,14.05,50.6,0,,,,,,,,,,0.0,0.07
2026-05-09T18:00:00+00:00,18,9,5,2026,5,3,94.05,0,0.07,61.62,0.29,14.16,51.28,0,,,,,,,,,,0.0,0.11
2026-05-09T19:00:00+00:00,19,9,5,2026,5,3,93.86,0,0.07,62.35,0.29,14.22,52.03,0,,,,,,,,,,0.0,0.06
2026-05-09T20:00:00+00:00,20,9,5,2026,5,3,93.66,0,0.07,62.85,0.29,14.28,52.98,0,,,,,,,,,,0.0,0.06
2026-05-09T21:00:00+00:00,21,9,5,2026,5,3,93.25,0,0.07,63.01,0.3,14.35,53.93,0,,,,,,,,,,0.0,0.07
2026-05-09T22:00:00+00:00,22,9,5,2026,5,3,93.14,0,0.07,62.99,0.31,14.46,54.9,0,,,,,,,,,,0.0,0.11
2026-05-09T23:00:00+00:00,23,9,5,2026,5,3,92.79,0,0.07,63.06,0.32,14.58,55.91,0,,,,,,,,,,0.0,0.12
2026-05-10T00:00:00+00:00,0,10,5,2026,6,3,92.58,0,0.06,63.23,0.32,14.74,57.39,0,,,,,,,,,,0.0,0.16
2026-05-10T01:00:00+00:00,1,10,5,2026,6,3,92.39,0,0.06,63.88,0.32,14.99,59.8,0,,,,,,,,,,0.0,0.25
2026-05-10T02:00:00+00:00,2,10,5,2026,6,3,92.39,0,0.07,64.86,0.32,15.28,62.76,0,,,,,,,,,,0.0,0.29
2026-05-10T03:00:00+00:00,3,10,5,2026,6,3,92.59,0,0.07,65.95,0.32,15.55,65.6,0,,,,,,,,,,0.0,0.27
2026-05-10T04:00:00+00:00,4,10,5,2026,6,3,92.63,0.01,0.06,67.06,0.32,15.73,68.08,0,,,,,,,,,,0.0,0.18
2026-05-10T05:00:00+00:00,5,10,5,2026,6,3,92.57,0.01,0.05,66.99,0.31,15.83,69.21,0,,,,,,,,,,0.0,0.1
2026-05-10T06:00:00+00:00,6,10,5,2026,6,3,92.42,0.01,0.04,65.64,0.3,15.83,69.07,0,,,,,,,,,,0.0,0.0
2026-05-10T07:00:00+00:00,7,10,5,2026,6,3,91.98,0.01,0.04,63.35,0.29,15.71,67.74,0,,,,,,,,,,0.0,-0.12
2026-05-10T08:00:00+00:00,8,10,5,2026,6,3,91.28,0.01,0.04,60.28,0.29,15.45,65.14,0,,,,,,,,,,0.0,-0.26
2026-05-10T09:00:00+00:00,9,10,5,2026,6,3,90.67,0.01,0.04,57.84,0.28,15.16,62.6,0,,,,,,,,,,0.0,-0.29
2026-05-10T10:00:00+00:00,10,10,5,2026,6,3,90.71,0.01,0.04,56.76,0.28,14.9,60.77,0,,,,,,,,,,0.0,-0.26
2026-05-10T11:00:00+00:00,11,10,5,2026,6,3,90.43,0.01,0.04,56.7,0.28,14.6,59.31,0,,,,,,,,,,0.0,-0.3
2026-05-10T12:00:00+00:00,12,10,5,2026,6,3,90.48,0.01,0.04,57.63,0.28,14.4,58.42,0,,,,,,,,,,0.0,-0.2
2026-05-10T13:00:00+00:00,13,10,5,2026,6,3,90.95,0.01,0.06,58.89,0.29,14.36,58.19,0,,,,,,,,,,0.0,-0.04
2026-05-10T14:00:00+00:00,14,10,5,2026,6,3,91.11,0,0.07,59.91,0.29,14.39,58.22,0,,,,,,,,,,0.0,0.03
2026-05-10T15:00:00+00:00,15,10,5,2026,6,3,91.26,0,0.08,60.58,0.3,14.48,58.64,0,,,,,,,,,,0.0,0.09
2026-05-10T16:00:00+00:00,16,10,5,2026,6,3,91.32,0,0.08,60.83,0.31,14.6,59.11,0,,,,,,,,,,0.0,0.12
2026-05-10T17:00:00+00:00,17,10,5,2026,6,3,91.39,0,0.08,60.93,0.31,14.71,59.61,0,,,,,,,,,,0.0,0.11
2026-05-10T18:00:00+00:00,18,10,5,2026,6,3,91.49,0,0.08,60.98,0.31,14.8,60.24,0,,,,,,,,,,0.0,0.09
2026-05-10T19:00:00+00:00,19,10,5,2026,6,3,91.51,0,0.08,60.82,0.31,14.82,60.84,0,,,,,,,,,,0.0,0.02
2026-05-10T20:00:00+00:00,20,10,5,2026,6,3,91.33,0,0.07,60.87,0.31,14.82,61.54,0,,,,,,,,,,0.0,0.0
2026-05-10T21:00:00+00:00,21,10,5,2026,6,3,91.28,0,0.07,60.69,0.3,14.83,62.07,0,,,,,,,,,,0.0,0.01
2026-05-10T22:00:00+00:00,22,10,5,2026,6,3,91.11,0,0.07,60.57,0.3,14.88,62.67,0,,,,,,,,,,0.0,0.05
2026-05-10T23:00:00+00:00,23,10,5,2026,6,3,90.92,0,0.07,60.51,0.31,14.97,63.34,0,,,,,,,,,,0.0,0.09
2026-05-11T00:00:00+00:00,0,11,5,2026,0,3,90.7,0,0.07,60.34,0.32,15.05,64.07,0,,,,,,,,,,0.0,0.08
2026-05-12T01:00:00+00:00,1,12,5,2026,1,3,89.67,0,0.1,63.39,0.4,18.91,77.34,0,,,,,,,,,,0.0,0.1544
2026-05-12T02:00:00+00:00,2,12,5,2026,1,3,89.98,0,0.12,63.11,0.41,19.19,78.48,0,,,,,,,,,,0.0,0.28
2026-05-12T03:00:00+00:00,3,12,5,2026,1,3,90.3,0.01,0.13,63.23,0.41,19.33,77.85,0,,,,,,,,,,0.0,0.14
2026-05-12T04:00:00+00:00,4,12,5,2026,1,3,90.71,0.01,0.11,63.6,0.4,19.26,75.37,0,,,,,,,,,,0.0,-0.07
2026-05-12T05:00:00+00:00,5,12,5,2026,1,3,91.07,0.01,0.09,64.49,0.38,19.16,72.07,0,,,,,,,,,,0.0,-0.1
2026-05-12T06:00:00+00:00,6,12,5,2026,1,3,91.73,0.01,0.08,65.32,0.36,19.17,69.07,0,,,,,,,,,,0.0,0.01
2026-05-12T07:00:00+00:00,7,12,5,2026,1,3,92.61,0.01,0.06,66.51,0.34,19.47,67.93,0,,,,,,,,,,0.0,0.3
2026-05-12T08:00:00+00:00,8,12,5,2026,1,3,93.53,0.01,0.06,67.68,0.34,20,68.74,0,,,,,,,,,,0.0,0.53
2026-05-12T09:00:00+00:00,9,12,5,2026,1,3,94.26,0.01,0.05,68.18,0.34,20.65,70.83,0,,,,,,,,,,0.0,0.65
2026-05-12T10:00:00+00:00,10,12,5,2026,1,3,95.4,0.01,0.05,68.95,0.35,21.51,74.28,0,,,,,,,,,,0.0,0.86
2026-05-12T11:00:00+00:00,11,12,5,2026,1,3,95.59,0.01,0.05,69,0.37,22.13,77.6,0,,,,,,,,,,0.0,0.62
2026-05-12T12:00:00+00:00,12,12,5,2026,1,3,95.11,0.01,0.06,69.34,0.39,22.59,81.25,0,,,,,,,,,,0.0,0.46
2026-05-12T13:00:00+00:00,13,12,5,2026,1,3,95.1,0.01,0.08,70.84,0.42,23.32,86.76,0,,,,,,,,,,0.0,0.73
2026-05-12T14:00:00+00:00,14,12,5,2026,1,3,95.19,0,0.1,73.05,0.44,24.36,92.86,0,,,,,,,,,,0.0,1.04
2026-05-12T15:00:00+00:00,15,12,5,2026,1,3,95.69,0,0.11,75.89,0.46,25.9,99.49,0,,,,,,,,,,0.0,1.54
2026-05-12T16:00:00+00:00,16,12,5,2026,1,4,96.41,0,0.11,78.76,0.47,27.72,105.68,0,,,,,,,,,,1.0,1.82
2026-05-12T17:00:00+00:00,17,12,5,2026,1,4,97.78,0,0.11,82.08,0.5,30.08,112.7,0,,,,,,,,,,0.0,2.36
2026-05-12T18:00:00+00:00,18,12,5,2026,1,4,99.71,0,0.1,85.88,0.54,32.96,120.14,0,,,,,,,,,,0.0,2.88
2026-05-12T19:00:00+00:00,19,12,5,2026,1,4,101.65,0,0.1,89.7,0.6,35.98,126.38,0,,,,,,,,,,0.0,3.02
2026-05-12T20:00:00+00:00,20,12,5,2026,1,4,103.73,0,0.1,93.17,0.66,38.79,130.13,0,,,,,,,,,,0.0,2.81
2026-05-12T21:00:00+00:00,21,12,5,2026,1,4,105.67,0,0.1,95.99,0.71,41,130.58,0,,,,,,,,,,0.0,2.21
2026-05-12T22:00:00+00:00,22,12,5,2026,1,4,107.71,0,0.1,98.77,0.75,42.48,128.59,0,,,,,,,,,,0.0,1.48
2026-05-12T23:00:00+00:00,23,12,5,2026,1,4,109.5,0,0.1,101.39,0.79,42.81,124.42,0,,,,,,,,,,0.0,0.33
2026-05-13T00:00:00+00:00,0,13,5,2026,2,4,110.63,0,0.09,103.52,0.83,42.01,119.2,0,,,,,,,,,,0.0,-0.8
2026-05-13T01:00:00+00:00,1,13,5,2026,2,4,111.18,0,0.09,104.77,0.87,40.36,113.31,0,,,,,,,,,,0.0,-1.65
2026-05-13T02:00:00+00:00,2,13,5,2026,2,4,110.5,0,0.11,104.31,0.9,37.69,105.46,0,,,,,,,,,,0.0,-2.67
2026-05-13T03:00:00+00:00,3,13,5,2026,2,3,109.42,0.01,0.12,102.13,0.89,34.26,96.66,0,,,,,,,,,,-1.0,-3.43
2026-05-13T04:00:00+00:00,4,13,5,2026,2,3,108.25,0.01,0.11,98.53,0.84,30.59,88.27,0.01,,,,,,,,,,0.0,-3.67
2026-05-13T05:00:00+00:00,5,13,5,2026,2,3,106.32,0.01,0.09,93.43,0.75,27.02,80.22,0.02,,,,,,,,,,0.0,-3.57
2026-05-13T06:00:00+00:00,6,13,5,2026,2,3,103.1,0.01,0.08,87.02,0.66,23.61,72.24,0.04,,,,,,,,,,0.0,-3.41
2026-05-13T07:00:00+00:00,7,13,5,2026,2,3,99.42,0.01,0.08,80.4,0.58,20.64,65.28,0.06,,,,,,,,,,0.0,-2.97
2026-05-13T08:00:00+00:00,8,13,5,2026,2,3,96.44,0.01,0.07,74.94,0.52,18.83,61.05,0.09,,,,,,,,,,0.0,-1.81
2026-05-13T09:00:00+00:00,9,13,5,2026,2,3,94.92,0.01,0.07,71.13,0.48,18.36,59.45,0.13,,,,,,,,,,0.0,-0.47
2026-05-13T10:00:00+00:00,10,13,5,2026,2,3,95.14,0.01,0.07,69.16,0.45,18.68,58.59,0.18,,,,,,,,,,0.0,0.32
2026-05-13T11:00:00+00:00,11,13,5,2026,2,3,96.39,0.01,0.07,68.49,0.43,19.08,57.38,0.23,,,,,,,,,,0.0,0.4
2026-05-13T12:00:00+00:00,12,13,5,2026,2,3,98.27,0.01,0.08,69.07,0.41,19.12,55.58,0.29,,,,,,,,,,0.0,0.04
2026-05-13T13:00:00+00:00,13,13,5,2026,2,3,100.55,0.01,0.09,70.15,0.39,18.86,53.59,0.34,,,,,,,,,,0.0,-0.26
2026-05-13T14:00:00+00:00,14,13,5,2026,2,3,102.13,0,0.11,70.68,0.39,18.44,51.9,0.38,,,,,,,,,,0.0,-0.42
2026-05-13T15:00:00+00:00,15,13,5,2026,2,3,103.73,0,0.11,71.06,0.39,17.95,50.08,0.42,,,,,,,,,,0.0,-0.49
2026-05-13T16:00:00+00:00,16,13,5,2026,2,2,104.96,0,0.11,71.32,0.39,17.38,48.2,0.44,,,,,,,,,,-1.0,-0.57
2026-05-13T17:00:00+00:00,17,13,5,2026,2,2,105.83,0,0.11,70.88,0.38,16.75,46.28,0.42,,,,,,,,,,0.0,-0.63
2026-05-13T18:00:00+00:00,18,13,5,2026,2,2,105.55,0,0.1,69.13,0.37,15.88,44.07,0.37,,,,,,,,,,0.0,-0.87
2026-05-13T19:00:00+00:00,19,13,5,2026,2,2,103.04,0,0.1,65.74,0.37,14.71,41.72,0.3,,,,,,,,,,0.0,-1.17
2026-05-13T20:00:00+00:00,20,13,5,2026,2,2,99.76,0,0.1,62.37,0.36,13.5,39.99,0.23,,,,,,,,,,0.0,-1.21
2026-05-13T21:00:00+00:00,21,13,5,2026,2,2,96.36,0,0.1,59.54,0.36,12.38,38.7,0.17,,,,,,,,,,0.0,-1.12
2026-05-13T22:00:00+00:00,22,13,5,2026,2,2,93.12,0,0.09,57.61,0.36,11.35,37.52,0.12,,,,,,,,,,0.0,-1.03
2026-05-13T23:00:00+00:00,23,13,5,2026,2,2,90.25,0,0.09,56.09,0.36,10.56,36.94,0.09,,,,,,,,,,0.0,-0.79
2026-05-14T00:00:00+00:00,0,14,5,2026,3,2,87.27,0,0.09,54.35,0.37,10,37.47,0.05,,,,,,,,,,0.0,-0.56
2026-05-14T01:00:00+00:00,1,14,5,2026,3,2,84.18,0,0.09,52.42,0.38,9.57,38.57,0.01,,,,,,,,,,0.0,-0.43
2026-05-14T02:00:00+00:00,2,14,5,2026,3,2,81.53,0,0.09,50.62,0.4,9.19,39.83,0,,,,,,,,,,0.0,-0.38
2026-05-14T03:00:00+00:00,3,14,5,2026,3,2,79.22,0.01,0.09,49.13,0.4,8.81,40.72,0,,,,,,,,,,0.0,-0.38
2026-05-14T04:00:00+00:00,4,14,5,2026,3,2,77.62,0.01,0.07,48.21,0.39,8.35,40.19,0,,,,,,,,,,0.0,-0.46
2026-05-14T05:00:00+00:00,5,14,5,2026,3,2,76.63,0.01,0.06,47.44,0.37,7.95,39.07,0,,,,,,,,,,0.0,-0.4
2026-05-14T06:00:00+00:00,6,14,5,2026,3,2,75.52,0.01,0.05,45.64,0.37,7.82,39.13,0,,,,,,,,,,0.0,-0.13
2026-05-14T07:00:00+00:00,7,14,5,2026,3,2,75.03,0.01,0.04,43.3,0.35,7.73,38.93,0,,,,,,,,,,0.0,-0.09
2026-05-14T08:00:00+00:00,8,14,5,2026,3,2,74.96,0.01,0.04,41.25,0.34,7.57,38.1,0,,,,,,,,,,0.0,-0.16
2026-05-14T09:00:00+00:00,9,14,5,2026,3,2,75.36,0.01,0.04,39.57,0.32,7.42,37.04,0,,,,,,,,,,0.0,-0.15
2026-05-14T10:00:00+00:00,10,14,5,2026,3,2,76.4,0.01,0.04,38.44,0.31,7.32,36.19,0,,,,,,,,,,0.0,-0.1
2026-05-14T11:00:00+00:00,11,14,5,2026,3,2,77.14,0.01,0.04,37.48,0.31,7.26,35.77,0,,,,,,,,,,0.0,-0.06
2026-05-14T12:00:00+00:00,12,14,5,2026,3,2,77.65,0.01,0.04,36.77,0.31,7.26,36.1,0,,,,,,,,,,0.0,0.0
2026-05-14T13:00:00+00:00,13,14,5,2026,3,2,77.67,0.01,0.05,36.22,0.31,7.27,37.04,0,,,,,,,,,,0.0,0.01
2026-05-14T14:00:00+00:00,14,14,5,2026,3,2,77.05,0,0.06,35.51,0.32,7.29,38.48,0,,,,,,,,,,0.0,0.02
2026-05-14T15:00:00+00:00,15,14,5,2026,3,2,75.92,0,0.07,34.56,0.33,7.37,40.42,0,,,,,,,,,,0.0,0.08
2026-05-14T16:00:00+00:00,16,14,5,2026,3,2,74.41,0,0.08,33.56,0.33,7.43,42.22,0,,,,,,,,,,0.0,0.06
2026-05-14T17:00:00+00:00,17,14,5,2026,3,2,73.02,0,0.08,32.72,0.33,7.43,43.48,0,,,,,,,,,,0.0,0.0
2026-05-14T18:00:00+00:00,18,14,5,2026,3,2,71.77,0,0.08,31.93,0.33,7.36,43.76,0,,,,,,,,,,0.0,-0.07
2026-05-14T19:00:00+00:00,19,14,5,2026,3,2,70.76,0,0.08,31.37,0.33,7.19,42.93,0,,,,,,,,,,0.0,-0.17
2026-05-14T20:00:00+00:00,20,14,5,2026,3,2,70.31,0,0.09,31.33,0.33,7.04,41.83,0,,,,,,,,,,0.0,-0.15
2026-05-14T21:00:00+00:00,21,14,5,2026,3,2,70.29,0,0.09,31.92,0.32,6.95,41.07,0,,,,,,,,,,0.0,-0.09
2026-05-14T22:00:00+00:00,22,14,5,2026,3,2,70.97,0,0.08,33.13,0.32,6.99,41.02,0,,,,,,,,,,0.0,0.04
2026-05-14T23:00:00+00:00,23,14,5,2026,3,2,71.73,0,0.08,34.18,0.32,7.1,41.47,0,,,,,,,,,,0.0,0.11
2026-05-15T00:00:00+00:00,0,15,5,2026,4,2,72.46,0,0.08,34.63,0.33,7.27,42.05,0,,,,,,,,,,0.0,0.17
2026-05-15T01:00:00+00:00,1,15,5,2026,4,2,72.95,0,0.08,34.76,0.33,7.45,42.77,0,,,,,,,,,,0.0,0.18
2026-05-15T02:00:00+00:00,2,15,5,2026,4,2,73.66,0,0.09,35.05,0.34,7.59,43.31,0,,,,,,,,,,0.0,0.14
2026-05-15T03:00:00+00:00,3,15,5,2026,4,2,74.57,0.01,0.08,35.78,0.34,7.7,43.54,0,,,,,,,,,,0.0,0.11
2026-05-15T04:00:00+00:00,4,15,5,2026,4,2,75.28,0.01,0.07,36.73,0.34,7.75,43.42,0,,,,,,,,,,0.0,0.05
2026-05-15T05:00:00+00:00,5,15,5,2026,4,2,75.88,0.01,0.06,37.47,0.33,7.78,43.09,0,,,,,,,,,,0.0,0.03
2026-05-15T06:00:00+00:00,6,15,5,2026,4,2,76.11,0.01,0.05,37.82,0.32,7.84,42.84,0,,,,,,,,,,0.0,0.06
2026-05-15T07:00:00+00:00,7,15,5,2026,4,2,76.31,0.01,0.05,37.95,0.31,7.93,42.78,0,,,,,,,,,,0.0,0.09
2026-05-15T08:00:00+00:00,8,15,5,2026,4,2,76.14,0.01,0.04,37.41,0.31,8.02,42.76,0,,,,,,,,,,0.0,0.09
2026-05-15T09:00:00+00:00,9,15,5,2026,4,2,76.14,0.01,0.04,36.89,0.3,8.09,42.7,0,,,,,,,,,,0.0,0.07
2026-05-15T10:00:00+00:00,10,15,5,2026,4,2,76.42,0.01,0.04,36.7,0.29,8.13,42.6,0,,,,,,,,,,0.0,0.04
2026-05-15T11:00:00+00:00,11,15,5,2026,4,2,76.63,0.01,0.04,36.74,0.29,8.17,42.44,0,,,,,,,,,,0.0,0.04
2026-05-15T12:00:00+00:00,12,15,5,2026,4,2,76.89,0.01,0.04,37.02,0.28,8.17,42.14,0,,,,,,,,,,0.0,0.0
2026-05-15T13:00:00+00:00,13,15,5,2026,4,2,77.22,0.01,0.05,37.55,0.28,8.17,41.9,0,,,,,,,,,,0.0,0.0
2026-05-15T14:00:00+00:00,14,15,5,2026,4,2,77.39,0,0.06,38.03,0.28,8.14,41.62,0,,,,,,,,,,0.0,-0.03
2026-05-15T15:00:00+00:00,15,15,5,2026,4,2,77.42,0,0.07,38.32,0.27,8.09,41.46,0,,,,,,,,,,0.0,-0.05
2026-05-15T16:00:00+00:00,16,15,5,2026,4,2,77.41,0,0.07,38.64,0.27,8.03,41.22,0,,,,,,,,,,0.0,-0.06
2026-05-15T17:00:00+00:00,17,15,5,2026,4,2,77.49,0,0.06,39.12,0.27,8,41.29,0,,,,,,,,,,0.0,-0.03
2026-05-15T18:00:00+00:00,18,15,5,2026,4,2,77.71,0,0.06,39.88,0.28,7.99,41.42,0,,,,,,,,,,0.0,-0.01
2026-05-15T19:00:00+00:00,19,15,5,2026,4,2,77.93,0,0.06,40.71,0.28,7.98,41.66,0,,,,,,,,,,0.0,-0.01
2026-05-15T20:00:00+00:00,20,15,5,2026,4,2,78.24,0,0.06,41.76,0.28,7.99,41.97,0,,,,,,,,,,0.0,0.01
2026-05-15T21:00:00+00:00,21,15,5,2026,4,2,78.5,0,0.06,42.9,0.28,8,42.15,0,,,,,,,,,,0.0,0.01
2026-05-15T22:00:00+00:00,22,15,5,2026,4,2,78.93,0,0.06,44.19,0.29,8.01,42.45,0,,,,,,,,,,0.0,0.01
2026-05-15T23:00:00+00:00,23,15,5,2026,4,2,79,0,0.06,44.99,0.29,8.01,42.38,0,,,,,,,,,,0.0,0.0
2026-05-16T00:00:00+00:00,0,16,5,2026,5,2,79.18,0,0.06,45.52,0.29,8,42.24,0,,,,,,,,,,0.0,-0.01
2026-05-16T01:00:00+00:00,1,16,5,2026,5,2,79.33,0,0.06,46.16,0.29,8.03,42.25,0,,,,,,,,,,0.0,0.03
2026-05-16T02:00:00+00:00,2,16,5,2026,5,2,79.56,0,0.07,46.87,0.29,8.09,42.55,0,,,,,,,,,,0.0,0.06
2026-05-16T03:00:00+00:00,3,16,5,2026,5,2,79.71,0.01,0.06,47.49,0.29,8.19,43.25,0,,,,,,,,,,0.0,0.1
2026-05-16T04:00:00+00:00,4,16,5,2026,5,2,79.88,0.01,0.05,47.96,0.28,8.33,44.35,0,,,,,,,,,,0.0,0.14
2026-05-16T05:00:00+00:00,5,16,5,2026,5,2,80.05,0.01,0.04,48.36,0.27,8.51,45.54,0,,,,,,,,,,0.0,0.18
2026-05-16T06:00:00+00:00,6,16,5,2026,5,2,80.36,0.01,0.04,48.25,0.26,8.7,46.7,0,,,,,,,,,,0.0,0.19
2026-05-16T07:00:00+00:00,7,16,5,2026,5,2,80.68,0.01,0.03,47.87,0.25,8.87,48.04,0,,,,,,,,,,0.0,0.17
2026-05-16T08:00:00+00:00,8,16,5,2026,5,2,80.76,0.01,0.03,47.21,0.23,9.01,49.19,0,,,,,,,,,,0.0,0.14
2026-05-16T09:00:00+00:00,9,16,5,2026,5,2,80.71,0.01,0.03,46.08,0.22,9.05,49.51,0,,,,,,,,,,0.0,0.04
2026-05-16T10:00:00+00:00,10,16,5,2026,5,2,80.67,0.01,0.03,45.01,0.21,9.04,49.41,0,,,,,,,,,,0.0,-0.01
2026-05-16T11:00:00+00:00,11,16,5,2026,5,2,80.45,0.01,0.03,43.84,0.2,9,48.79,0,,,,,,,,,,0.0,-0.04
2026-05-16T12:00:00+00:00,12,16,5,2026,5,2,80.23,0.01,0.03,43.23,0.19,8.96,48.14,0,,,,,,,,,,0.0,-0.04
2026-05-16T13:00:00+00:00,13,16,5,2026,5,2,80.17,0.01,0.04,43.17,0.18,8.96,47.76,0,,,,,,,,,,0.0,0.0
2026-05-16T14:00:00+00:00,14,16,5,2026,5,2,80.41,0,0.05,43.4,0.18,8.96,47.52,0,,,,,,,,,,0.0,0.0
2026-05-16T15:00:00+00:00,15,16,5,2026,5,2,80.5,0,0.06,43.81,0.18,8.98,47.3,0,,,,,,,,,,0.0,0.02
2026-05-16T16:00:00+00:00,16,16,5,2026,5,2,80.53,0,0.06,44.27,0.18,8.96,47.02,0,,,,,,,,,,0.0,-0.02
2026-05-16T17:00:00+00:00,17,16,5,2026,5,2,80.84,0,0.06,44.87,0.18,8.98,46.98,0,,,,,,,,,,0.0,0.02
2026-05-16T18:00:00+00:00,18,16,5,2026,5,2,81.15,0,0.06,45.48,0.18,9.01,46.88,0,,,,,,,,,,0.0,0.03
2026-05-16T19:00:00+00:00,19,16,5,2026,5,2,81.43,0,0.06,45.98,0.19,9,46.54,0,,,,,,,,,,0.0,-0.01
2026-05-16T20:00:00+00:00,20,16,5,2026,5,2,81.72,0,0.05,46.6,0.19,9.03,46.45,0,,,,,,,,,,0.0,0.03
2026-05-16T21:00:00+00:00,21,16,5,2026,5,2,81.99,0,0.05,47.12,0.2,9.08,46.5,0,,,,,,,,,,0.0,0.05
2026-05-16T22:00:00+00:00,22,16,5,2026,5,2,82.38,0,0.05,47.45,0.2,9.19,46.64,0,,,,,,,,,,0.0,0.11
2026-05-16T23:00:00+00:00,23,16,5,2026,5,2,82.73,0,0.05,47.78,0.21,9.34,46.94,0,,,,,,,,,,0.0,0.15
2026-05-17T00:00:00+00:00,0,17,5,2026,6,2,83.22,0,0.05,48.14,0.21,9.53,47.39,0,,,,,,,,,,0.0,0.19
2026-05-17T01:00:00+00:00,1,17,5,2026,6,2,83.53,0,0.05,48.62,0.2,9.8,48.16,0,,,,,,,,,,0.0,0.27
2026-05-17T02:00:00+00:00,2,17,5,2026,6,2,84.08,0,0.06,49.23,0.2,10.09,49.08,0,,,,,,,,,,0.0,0.29
2026-05-17T03:00:00+00:00,3,17,5,2026,6,2,84.63,0.01,0.05,49.85,0.19,10.38,49.97,0,,,,,,,,,,0.0,0.29
